id1,id2,participation
11826037,3981077,0.4285714285714285
11914983,2089120,0.4285714285714285
10063200,14074062,0.4285714285714285
13145288,9989193,0.2857142857142857
4114315,9958991,0.2857142857142857
10567600,9958991,0.2857142857142857
8343623,9913710,0.2857142857142857
1742965,9875432,0.2857142857142857
7634394,9865804,0.2857142857142857
8271678,986036,0.2857142857142857
6826389,977676,0.2857142857142857
10220139,9746230,0.2857142857142857
9706527,9728760,0.2857142857142857
7207469,9706797,0.2857142857142857
7302411,9700262,0.2857142857142857
7760702,9698642,0.2857142857142857
1713896,9698642,0.2857142857142857
10037021,9683383,0.2857142857142857
2115197,9682971,0.2857142857142857
1326005,9682971,0.2857142857142857
11655205,9675966,0.2857142857142857
10777931,9675226,0.2857142857142857
9129493,9591284,0.2857142857142857
14043401,9537543,0.2857142857142857
121124,94990,0.2857142857142857
1142025,949723,0.2857142857142857
11213838,948059,0.2857142857142857
1144394,946778,0.2857142857142857
5985048,9443474,0.2857142857142857
1467441,943564,0.2857142857142857
13627651,9421884,0.2857142857142857
3108494,9388779,0.2857142857142857
2970290,936901,0.2857142857142857
10492461,936901,0.2857142857142857
9173654,9345722,0.2857142857142857
1158762,934374,0.2857142857142857
844536,9332569,0.2857142857142857
9045435,9332272,0.2857142857142857
9129397,9331610,0.2857142857142857
9043975,9291073,0.2857142857142857
9101585,9269681,0.2857142857142857
9043975,9261700,0.2857142857142857
9219468,9250145,0.2857142857142857
9063028,9248141,0.2857142857142857
2361978,9248141,0.2857142857142857
8949467,9220640,0.2857142857142857
8901628,9220640,0.2857142857142857
1983736,9214962,0.2857142857142857
9063028,9201447,0.2857142857142857
12954158,9191210,0.2857142857142857
2904512,9182905,0.2857142857142857
9070355,9172025,0.2857142857142857
8977650,9071817,0.2857142857142857
8515629,9063028,0.2857142857142857
10929729,9019609,0.2857142857142857
10291376,9019609,0.2857142857142857
8959489,9018734,0.2857142857142857
1404843,9001337,0.2857142857142857
8942848,8979089,0.2857142857142857
1989828,8977828,0.2857142857142857
3981077,8977650,0.2857142857142857
8923285,8962542,0.2857142857142857
3296589,8959424,0.2857142857142857
8892789,8950460,0.2857142857142857
12536107,8946539,0.2857142857142857
2084351,8945062,0.2857142857142857
6257864,8915948,0.2857142857142857
4038296,8915948,0.2857142857142857
13086662,8901628,0.2857142857142857
12538295,8898411,0.2857142857142857
8847618,8871458,0.2857142857142857
12539944,8847979,0.2857142857142857
13107862,8845129,0.2857142857142857
