id1,id2,participation
10063200,14074062,0.4285714285714285
13740661,13779277,0.4285714285714285
12909240,12927497,0.4285714285714285
12496955,12523473,0.4285714285714285
10378846,10400866,0.4285714285714285
13145288,9989193,0.2857142857142857
9760941,9976890,0.2857142857142857
1027663,997075,0.2857142857142857
4114315,9958991,0.2857142857142857
10567600,9958991,0.2857142857142857
9391052,9934639,0.2857142857142857
8343623,9913710,0.2857142857142857
1742965,9875432,0.2857142857142857
7192475,9869687,0.2857142857142857
1731824,9869687,0.2857142857142857
9690915,9844538,0.2857142857142857
1520270,984254,0.2857142857142857
6225538,9839588,0.2857142857142857
11985153,982818,0.2857142857142857
6826389,977676,0.2857142857142857
12105760,977310,0.2857142857142857
7085810,9752396,0.2857142857142857
9634580,9747647,0.2857142857142857
10220139,9746230,0.2857142857142857
6997105,9701910,0.2857142857142857
7302411,9700262,0.2857142857142857
1713896,9698642,0.2857142857142857
3013036,9675966,0.2857142857142857
12009028,9675966,0.2857142857142857
11655205,9675966,0.2857142857142857
10777931,9675226,0.2857142857142857
8650498,9667486,0.2857142857142857
6500256,9659774,0.2857142857142857
3775532,9658298,0.2857142857142857
1180788,960566,0.2857142857142857
1388755,9544383,0.2857142857142857
14043401,9537543,0.2857142857142857
121124,94990,0.2857142857142857
1142025,949723,0.2857142857142857
11213838,948059,0.2857142857142857
1144394,946778,0.2857142857142857
6335139,9459981,0.2857142857142857
5985048,9443474,0.2857142857142857
1467441,943564,0.2857142857142857
13627651,9421884,0.2857142857142857
10238463,9412672,0.2857142857142857
10930842,9412539,0.2857142857142857
9397128,9404702,0.2857142857142857
10390469,9386960,0.2857142857142857
9114015,9378608,0.2857142857142857
2970290,936901,0.2857142857142857
10492461,936901,0.2857142857142857
1158762,934374,0.2857142857142857
844536,9332569,0.2857142857142857
9045435,9332272,0.2857142857142857
9129397,9331610,0.2857142857142857
9043975,9291073,0.2857142857142857
12387733,9277751,0.2857142857142857
9086696,9273324,0.2857142857142857
9101585,9269681,0.2857142857142857
9043975,9261700,0.2857142857142857
9063028,9248141,0.2857142857142857
2361978,9248141,0.2857142857142857
10445674,924370,0.2857142857142857
5980381,9242821,0.2857142857142857
9174693,9201447,0.2857142857142857
9063028,9201447,0.2857142857142857
836280,919306,0.2857142857142857
12954158,9191210,0.2857142857142857
12126563,9169012,0.2857142857142857
8845129,9155755,0.2857142857142857
8515629,9063028,0.2857142857142857
8959489,9018734,0.2857142857142857
9006123,9014136,0.2857142857142857
8942848,8979089,0.2857142857142857
8923285,8962542,0.2857142857142857
3296589,8959424,0.2857142857142857
8892789,8950460,0.2857142857142857
6257864,8915948,0.2857142857142857
4038296,8915948,0.2857142857142857
13086662,8901628,0.2857142857142857
10381133,8898608,0.2857142857142857
12538295,8898411,0.2857142857142857
7403992,8883978,0.2857142857142857
12539944,8847979,0.2857142857142857
13107862,8845129,0.2857142857142857
11584581,8845129,0.2857142857142857
11145910,8825635,0.2857142857142857
8516672,8802815,0.2857142857142857
7972638,8793036,0.2857142857142857
10346034,8758288,0.2857142857142857
12588845,8740662,0.2857142857142857
3826977,8740012,0.2857142857142857
8715482,8726672,0.2857142857142857
8713087,8726672,0.2857142857142857
7246686,8715482,0.2857142857142857
760967,8713087,0.2857142857142857
7973064,8699945,0.2857142857142857
8664190,8695068,0.2857142857142857
3615614,868092,0.2857142857142857
2956838,8675436,0.2857142857142857
2661342,8666657,0.2857142857142857
8051940,8653136,0.2857142857142857
6441057,8647952,0.2857142857142857
7202494,8644315,0.2857142857142857
12155018,8628289,0.2857142857142857
8049706,8624887,0.2857142857142857
8056425,8621921,0.2857142857142857
7933076,8602289,0.2857142857142857
1637314,858609,0.2857142857142857
10567600,8584642,0.2857142857142857
8308603,8564392,0.2857142857142857
5844982,8527898,0.2857142857142857
158036,85237,0.2857142857142857
6328574,8451001,0.2857142857142857
7899584,8439771,0.2857142857142857
13740661,8418760,0.2857142857142857
2071366,8379877,0.2857142857142857
11296666,8379877,0.2857142857142857
1717707,8342272,0.2857142857142857
13692948,831437,0.2857142857142857
11711387,831437,0.2857142857142857
3888599,8306471,0.2857142857142857
2725215,823127,0.2857142857142857
7494225,8230019,0.2857142857142857
3282059,8219972,0.2857142857142857
3742505,8092597,0.2857142857142857
7226485,8062810,0.2857142857142857
718673,8060357,0.2857142857142857
7708825,7981226,0.2857142857142857
7643576,7978849,0.2857142857142857
6792640,7978849,0.2857142857142857
5980381,7978849,0.2857142857142857
12418879,7973841,0.2857142857142857
6414548,7950680,0.2857142857142857
6094120,7946391,0.2857142857142857
7899584,7939091,0.2857142857142857
1165648,7893916,0.2857142857142857
2490908,789106,0.2857142857142857
2721073,7783415,0.2857142857142857
7488664,7768956,0.2857142857142857
4180923,7757691,0.2857142857142857
7542584,7708056,0.2857142857142857
2217669,7705583,0.2857142857142857
3697830,767576,0.2857142857142857
6521186,7602255,0.2857142857142857
1352225,7488664,0.2857142857142857
11780135,7447602,0.2857142857142857
650304,742533,0.2857142857142857
6264155,7316679,0.2857142857142857
10215675,7313999,0.2857142857142857
502456,7300610,0.2857142857142857
13774573,7299831,0.2857142857142857
2070994,7285224,0.2857142857142857
12281282,7249920,0.2857142857142857
6693389,7238696,0.2857142857142857
13137646,7238696,0.2857142857142857
4179555,722966,0.2857142857142857
7207780,7224106,0.2857142857142857
3989131,7201112,0.2857142857142857
698955,718673,0.2857142857142857
6816489,7184677,0.2857142857142857
3248578,7143765,0.2857142857142857
13850806,7143765,0.2857142857142857
11263890,7073898,0.2857142857142857
6912899,7066643,0.2857142857142857
1587349,7062951,0.2857142857142857
14182849,7062951,0.2857142857142857
10342717,7054648,0.2857142857142857
6926458,7053673,0.2857142857142857
1540613,7033854,0.2857142857142857
13677919,7033854,0.2857142857142857
