id1	id2	participation
11826037	3981077	0.42857142857142855
11914983	2089120	0.42857142857142855
10063200	14074062	0.42857142857142855
13740661	13779277	0.42857142857142855
12909240	12927497	0.42857142857142855
12496955	12523473	0.42857142857142855
10378846	10400866	0.42857142857142855
13145288	9989193	0.2857142857142857
9760941	9976890	0.2857142857142857
1027663	997075	0.2857142857142857
4114315	9958991	0.2857142857142857
10567600	9958991	0.2857142857142857
9667160	9938843	0.2857142857142857
9391052	9934639	0.2857142857142857
8343623	9913710	0.2857142857142857
9782272	9899585	0.2857142857142857
3168895	9888056	0.2857142857142857
1742965	9875432	0.2857142857142857
7192475	9869687	0.2857142857142857
1731824	9869687	0.2857142857142857
7634394	9865804	0.2857142857142857
8271678	986036	0.2857142857142857
9690915	9844538	0.2857142857142857
1520270	984254	0.2857142857142857
6225538	9839588	0.2857142857142857
3290879	9830789	0.2857142857142857
11985153	982818	0.2857142857142857
6826389	977676	0.2857142857142857
12105760	977310	0.2857142857142857
7085810	9752396	0.2857142857142857
9634580	9747647	0.2857142857142857
10220139	9746230	0.2857142857142857
9706527	9728760	0.2857142857142857
1055104	970941	0.2857142857142857
7207469	9706797	0.2857142857142857
6997105	9701910	0.2857142857142857
7302411	9700262	0.2857142857142857
7760702	9698642	0.2857142857142857
1713896	9698642	0.2857142857142857
2257371	9689444	0.2857142857142857
10037021	9683383	0.2857142857142857
2115197	9682971	0.2857142857142857
1326005	9682971	0.2857142857142857
9658298	9677356	0.2857142857142857
3013036	9675966	0.2857142857142857
12009028	9675966	0.2857142857142857
11655205	9675966	0.2857142857142857
10777931	9675226	0.2857142857142857
8650498	9667486	0.2857142857142857
1365597	9660906	0.2857142857142857
6500256	9659774	0.2857142857142857
12670397	9658989	0.2857142857142857
9634670	9658740	0.2857142857142857
3775532	9658298	0.2857142857142857
17266	965650	0.2857142857142857
1180788	960566	0.2857142857142857
9520361	9600282	0.2857142857142857
8690505	9593959	0.2857142857142857
9129493	9591284	0.2857142857142857
1388755	9544383	0.2857142857142857
1340636	9541782	0.2857142857142857
14043401	9537543	0.2857142857142857
9435458	9532921	0.2857142857142857
121124	94990	0.2857142857142857
1142025	949723	0.2857142857142857
11213838	948059	0.2857142857142857
1144394	946778	0.2857142857142857
6335139	9459981	0.2857142857142857
5985048	9443474	0.2857142857142857
1467441	943564	0.2857142857142857
1076935	943314	0.2857142857142857
13627651	9421884	0.2857142857142857
8227285	9420205	0.2857142857142857
10238463	9412672	0.2857142857142857
10930842	9412539	0.2857142857142857
10836999	9407980	0.2857142857142857
9397128	9404702	0.2857142857142857
3108494	9388779	0.2857142857142857
10390469	9386960	0.2857142857142857
1144394	938302	0.2857142857142857
9114015	9378608	0.2857142857142857
2970290	936901	0.2857142857142857
10492461	936901	0.2857142857142857
9173654	9345722	0.2857142857142857
1158762	934374	0.2857142857142857
844536	9332569	0.2857142857142857
9045435	9332272	0.2857142857142857
9129397	9331610	0.2857142857142857
10053079	9327996	0.2857142857142857
9065194	9327733	0.2857142857142857
9043975	9291073	0.2857142857142857
12387733	9277751	0.2857142857142857
9086696	9273324	0.2857142857142857
3881862	9273213	0.2857142857142857
9101585	9269681	0.2857142857142857
9043975	9261700	0.2857142857142857
9219468	9250145	0.2857142857142857
9063028	9248141	0.2857142857142857
2361978	9248141	0.2857142857142857
10445674	924370	0.2857142857142857
5980381	9242821	0.2857142857142857
8949467	9220640	0.2857142857142857
8901628	9220640	0.2857142857142857
1983736	9214962	0.2857142857142857
9174693	9201447	0.2857142857142857
9063028	9201447	0.2857142857142857
836280	919306	0.2857142857142857
12954158	9191210	0.2857142857142857
2904512	9182905	0.2857142857142857
11371217	9182905	0.2857142857142857
7232534	917661	0.2857142857142857
9070355	9172025	0.2857142857142857
12126563	9169012	0.2857142857142857
8845129	9155755	0.2857142857142857
7143765	9153918	0.2857142857142857
1694165	9153918	0.2857142857142857
8977650	9071817	0.2857142857142857
8515629	9063028	0.2857142857142857
11928373	9060842	0.2857142857142857
10929729	9019609	0.2857142857142857
10291376	9019609	0.2857142857142857
8959489	9018734	0.2857142857142857
9001337	9014831	0.2857142857142857
9006123	9014136	0.2857142857142857
8989214	9011147	0.2857142857142857
1404843	9001337	0.2857142857142857
8942848	8979089	0.2857142857142857
1989828	8977828	0.2857142857142857
3981077	8977650	0.2857142857142857
897334	897483	0.2857142857142857
11043342	8967624	0.2857142857142857
8923285	8962542	0.2857142857142857
3296589	8959424	0.2857142857142857
8892789	8950460	0.2857142857142857
12536107	8946539	0.2857142857142857
2084351	8945062	0.2857142857142857
8898608	8933448	0.2857142857142857
6257864	8915948	0.2857142857142857
4038296	8915948	0.2857142857142857
13086662	8901628	0.2857142857142857
10381133	8898608	0.2857142857142857
6788863	8898474	0.2857142857142857
12538295	8898411	0.2857142857142857
7403992	8883978	0.2857142857142857
8847618	8871458	0.2857142857142857
12539944	8847979	0.2857142857142857
13107862	8845129	0.2857142857142857
11584581	8845129	0.2857142857142857
11838738	8840106	0.2857142857142857
11145910	8825635	0.2857142857142857
2575741	881946	0.2857142857142857
3757575	8815247	0.2857142857142857
10357656	880694	0.2857142857142857
8516672	8802815	0.2857142857142857
632756	880018	0.2857142857142857
7972638	8793036	0.2857142857142857
382190	8771902	0.2857142857142857
10673195	8766154	0.2857142857142857
10346034	8758288	0.2857142857142857
12588845	8740662	0.2857142857142857
3826977	8740012	0.2857142857142857
8715482	8726672	0.2857142857142857
8713087	8726672	0.2857142857142857
11366770	8717017	0.2857142857142857
7246686	8715482	0.2857142857142857
760967	8713087	0.2857142857142857
1540269	8711453	0.2857142857142857
7973064	8699945	0.2857142857142857
7494643	8695761	0.2857142857142857
8664190	8695068	0.2857142857142857
3615614	868092	0.2857142857142857
2956838	8675436	0.2857142857142857
8170864	8670113	0.2857142857142857
2661342	8666657	0.2857142857142857
8051940	8653136	0.2857142857142857
8358658	8649985	0.2857142857142857
6441057	8647952	0.2857142857142857
7202494	8644315	0.2857142857142857
6610910	8632246	0.2857142857142857
12155018	8628289	0.2857142857142857
8049706	8624887	0.2857142857142857
8056425	8621921	0.2857142857142857
7639997	8602987	0.2857142857142857
7933076	8602289	0.2857142857142857
1637314	858609	0.2857142857142857
10567600	8584642	0.2857142857142857
8087068	8577421	0.2857142857142857
7466638	8572998	0.2857142857142857
8308603	8564392	0.2857142857142857
5844982	8527898	0.2857142857142857
158036	85237	0.2857142857142857
11838404	85237	0.2857142857142857
13973673	8516672	0.2857142857142857
8078655	8498282	0.2857142857142857
7879734	8489050	0.2857142857142857
1451446	8489050	0.2857142857142857
13119086	8489050	0.2857142857142857
6328574	8451001	0.2857142857142857
7899584	8439771	0.2857142857142857
3032954	8439771	0.2857142857142857
7513222	8418760	0.2857142857142857
13740661	8418760	0.2857142857142857
2071366	8379877	0.2857142857142857
11296666	8379877	0.2857142857142857
1141659	8378455	0.2857142857142857
1717707	8342272	0.2857142857142857
8182498	8317684	0.2857142857142857
13692948	831437	0.2857142857142857
11711387	831437	0.2857142857142857
8219972	8311498	0.2857142857142857
4009781	830977	0.2857142857142857
7985656	8307280	0.2857142857142857
3888599	8306471	0.2857142857142857
7948280	8281036	0.2857142857142857
4014754	8267404	0.2857142857142857
2725215	823127	0.2857142857142857
7494225	8230019	0.2857142857142857
3282059	8219972	0.2857142857142857
13660313	819995	0.2857142857142857
6568518	8199422	0.2857142857142857
2224503	8199422	0.2857142857142857
13725039	8199422	0.2857142857142857
3742505	8092597	0.2857142857142857
10030443	8076453	0.2857142857142857
10214565	8069905	0.2857142857142857
7226485	8062810	0.2857142857142857
718673	8060357	0.2857142857142857
12329130	8022720	0.2857142857142857
7708825	7981226	0.2857142857142857
7643576	7978849	0.2857142857142857
